timestamp,open,high,low,close,volume
2025-03-05 03:00:00,15.002156257629395,15.05826187133789,14.967123985290527,15.00548267364502,0
2025-03-05 04:00:00,14.975001335144043,14.975008964538574,14.871003150939941,14.938736915588379,6791168
2025-03-05 05:00:00,14.939165115356445,15.054727554321289,14.935572624206543,14.977212905883789,0
2025-03-05 06:00:00,14.977511405944824,15.168835639953613,14.90266227722168,15.168835639953613,4072192
2025-03-05 07:00:00,15.16890811920166,15.421868324279785,15.111927032470703,15.421868324279785,21738048
2025-03-05 08:00:00,15.446264266967773,15.938642501831055,15.40837287902832,15.914697647094727,63997632
2025-03-05 09:00:00,15.904655456542969,16.424814224243164,15.884589195251465,16.08879280090332,96705728
2025-03-05 10:00:00,16.054262161254883,16.29616355895996,15.96536922454834,16.125085830688477,69568064
2025-03-05 11:00:00,16.12656021118164,16.196353912353516,16.050729751586914,16.073148727416992,19363648
2025-03-05 12:00:00,16.07059097290039,16.1364803314209,15.93160343170166,15.93160343170166,14312448
2025-03-05 13:00:00,15.926435470581055,15.96706771850586,15.744844436645508,15.850756645202637,12795456
2025-03-05 14:00:00,15.813634872436523,15.827380180358887,15.694891929626465,15.717473983764648,0
2025-03-05 15:00:00,15.721073150634766,15.868707656860352,15.594032287597656,15.735998153686523,0
2025-03-05 16:00:00,15.726601600646973,15.83072280883789,15.647092819213867,15.83072280883789,0
2025-03-05 17:00:00,15.820052146911621,16.1757869720459,15.820052146911621,16.042802810668945,5806464
2025-03-05 18:00:00,16.06917381286621,16.279388427734375,15.966606140136719,16.279388427734375,15614208
2025-03-05 19:00:00,16.272584915161133,16.39978790283203,16.272584915161133,16.39978790283203,0
2025-03-05 20:00:00,16.390987396240234,16.503725051879883,16.372465133666992,16.43555450439453,0
2025-03-05 21:00:00,16.432218551635742,16.433351516723633,16.30734634399414,16.39789390563965,0
2025-03-05 22:00:00,16.394521713256836,16.394521713256836,16.304758071899414,16.335878372192383,0
2025-03-05 23:00:00,16.32874298095703,16.560726165771484,16.32874298095703,16.462299346923828,277248
2025-03-06 00:00:00,16.458356857299805,16.603469848632812,16.413772583007812,16.498411178588867,13534976
2025-03-06 01:00:00,16.501304626464844,17.021787643432617,16.454557418823242,16.920625686645508,52599552
2025-03-06 02:00:00,16.912233352661133,17.26535987854004,16.912233352661133,17.223047256469727,57562368
2025-03-06 03:00:00,17.1877498626709,17.30542755126953,17.113590240478516,17.20832061767578,18288832
2025-03-06 04:00:00,17.21811294555664,17.241188049316406,17.04933738708496,17.196569442749023,5353920
2025-03-06 05:00:00,17.19447898864746,17.273393630981445,17.13306999206543,17.223403930664062,18594880
2025-03-06 06:00:00,17.223295211791992,17.33045196533203,17.1922664642334,17.317102432250977,11702464
2025-03-06 07:00:00,17.31505012512207,17.338726043701172,16.921422958374023,16.921422958374023,3968384
2025-03-06 08:00:00,16.921422958374023,17.202518463134766,16.89337158203125,17.168054580688477,0
2025-03-06 09:00:00,17.154239654541016,17.22085189819336,17.13899040222168,17.203933715820312,0
2025-03-06 10:00:00,17.215496063232422,17.616235733032227,17.215496063232422,17.524919509887695,0
2025-03-06 11:00:00,17.522672653198242,17.522672653198242,17.40171241760254,17.48638153076172,0
2025-03-06 12:00:00,17.49310302734375,17.494190216064453,17.022315979003906,17.074052810668945,14974976
2025-03-06 13:00:00,17.075862884521484,17.105785369873047,16.8353214263916,16.8353214263916,0
2025-03-06 14:00:00,16.795196533203125,17.047016143798828,16.667259216308594,16.85549545288086,44693696
2025-03-06 15:00:00,16.86823844909668,17.423885345458984,16.86823844909668,17.240142822265625,47846784
2025-03-06 16:00:00,17.245683670043945,17.306364059448242,16.95024299621582,16.95024299621582,9506368
2025-03-06 17:00:00,16.94484519958496,16.94484519958496,16.575048446655273,16.622900009155273,2410432
2025-03-06 18:00:00,16.624969482421875,16.760507583618164,16.613933563232422,16.6711368560791,0
2025-03-06 19:00:00,16.691104888916016,16.9234676361084,16.65423011779785,16.85299301147461,4937856
2025-03-06 20:00:00,16.817806243896484,16.984888076782227,16.817806243896484,16.960458755493164,5715584
2025-03-06 21:00:00,16.92463493347168,17.004661560058594,16.838464736938477,16.86424446105957,0
2025-03-06 22:00:00,16.872894287109375,17.208677291870117,16.872894287109375,17.129772186279297,43743360
2025-03-06 23:00:00,17.098997116088867,17.203304290771484,17.05303382873535,17.0706729888916,342784
2025-03-07 00:00:00,17.06431007385254,17.089841842651367,15.98488712310791,15.991284370422363,94914944
2025-03-07 01:00:00,15.95305347442627,16.625764846801758,15.950604438781738,16.442977905273438,27891072
2025-03-07 02:00:00,16.478389739990234,16.49505615234375,16.289304733276367,16.480998992919922,0
2025-03-07 03:00:00,16.40238380432129,16.46666717529297,16.219396591186523,16.219396591186523,0
2025-03-07 04:00:00,16.190567016601562,16.410627365112305,16.188201904296875,16.328676223754883,0
2025-03-07 05:00:00,16.300020217895508,16.68760108947754,16.300020217895508,16.592233657836914,3921664
2025-03-07 06:00:00,16.583969116210938,16.729412078857422,16.45796775817871,16.70384979248047,0
2025-03-07 07:00:00,16.7023868560791,17.131481170654297,16.69637107849121,17.131481170654297,13382912
2025-03-07 08:00:00,17.143985748291016,17.214616775512695,16.852630615234375,16.88521957397461,0
2025-03-07 09:00:00,16.897661209106445,17.17770767211914,16.897661209106445,17.079662322998047,18700288
2025-03-07 10:00:00,17.047748565673828,17.201705932617188,17.002016067504883,17.200422286987305,0
2025-03-07 11:00:00,17.202970504760742,17.316232681274414,17.140188217163086,17.14066505432129,2182144
2025-03-07 12:00:00,17.14272689819336,17.182554244995117,16.84309959411621,16.85186195373535,0
2025-03-07 13:00:00,16.915664672851562,17.460233688354492,16.907869338989258,17.112957000732422,45195520
2025-03-07 14:00:00,17.08155059814453,17.404977798461914,16.911510467529297,17.334300994873047,0
2025-03-07 15:00:00,17.305644989013672,17.343801498413086,16.8757381439209,16.960464477539062,0
2025-03-07 16:00:00,16.935754776000977,16.935754776000977,16.215906143188477,16.26630973815918,22249984
2025-03-07 17:00:00,16.283817291259766,16.687088012695312,16.242408752441406,16.648448944091797,2785024
2025-03-07 18:00:00,16.575096130371094,16.9002628326416,16.49980354309082,16.897737503051758,11470720
2025-03-07 19:00:00,16.923288345336914,16.946441650390625,16.56367301940918,16.584558486938477,0
2025-03-07 20:00:00,16.60855484008789,16.721248626708984,16.432588577270508,16.469287872314453,2098432
2025-03-07 21:00:00,16.46257781982422,16.46257781982422,16.07870864868164,16.09541893005371,42162944
2025-03-07 22:00:00,16.09929656982422,16.126550674438477,15.869767189025879,16.015871047973633,0
2025-03-07 23:00:00,15.990859985351562,15.990859985351562,15.78565788269043,15.938892364501953,4474112
2025-03-08 00:00:00,15.935873985290527,15.99644947052002,15.855264663696289,15.99644947052002,0
2025-03-08 01:00:00,15.98607349395752,15.98607349395752,15.577051162719727,15.585535049438477,0
2025-03-08 02:00:00,15.5894775390625,15.66031265258789,15.564449310302734,15.66031265258789,0
2025-03-08 03:00:00,15.660591125488281,15.703913688659668,15.501893043518066,15.701111793518066,0
2025-03-08 04:00:00,15.699560165405273,15.831888198852539,15.625703811645508,15.831888198852539,0
2025-03-08 05:00:00,15.83591079711914,15.83975887298584,15.699031829833984,15.721461296081543,0
2025-03-08 06:00:00,15.717032432556152,15.757915496826172,15.669961929321289,15.67335033416748,0
2025-03-08 07:00:00,15.685503959655762,15.74799919128418,15.555777549743652,15.556379318237305,0
2025-03-08 08:00:00,15.552865982055664,15.55749225616455,15.419523239135742,15.422344207763672,0
2025-03-08 09:00:00,15.41794204711914,15.486722946166992,15.289814949035645,15.2974214553833,0
2025-03-08 10:00:00,15.298999786376953,15.54461669921875,15.298999786376953,15.496455192565918,0
2025-03-08 11:00:00,15.493329048156738,15.493329048156738,15.313408851623535,15.322301864624023,0
2025-03-08 12:00:00,15.32140827178955,15.41049861907959,15.227088928222656,15.409858703613281,0
2025-03-08 13:00:00,15.408223152160645,15.546866416931152,15.404607772827148,15.526183128356934,0
2025-03-08 14:00:00,15.513688087463379,15.527694702148438,15.360596656799316,15.362306594848633,0
2025-03-08 15:00:00,15.356114387512207,15.382701873779297,15.307815551757812,15.333507537841797,0
2025-03-08 16:00:00,15.332277297973633,15.342552185058594,15.157037734985352,15.300291061401367,0
2025-03-08 17:00:00,15.298481941223145,15.412652015686035,15.2359037399292,15.319255828857422,0
2025-03-08 18:00:00,15.33466911315918,15.43018627166748,15.311293601989746,15.429327964782715,0
2025-03-08 19:00:00,15.429383277893066,15.545089721679688,15.40149974822998,15.544777870178223,0
2025-03-08 20:00:00,15.545378684997559,15.545378684997559,15.43416976928711,15.43416976928711,0
2025-03-08 21:00:00,15.429960250854492,15.52303409576416,15.417262077331543,15.417630195617676,0
2025-03-08 22:00:00,15.419119834899902,15.425260543823242,15.285511016845703,15.355949401855469,0
2025-03-08 23:00:00,15.359725952148438,15.363066673278809,15.219701766967773,15.25107192993164,0
2025-03-09 00:00:00,15.25296401977539,15.318056106567383,15.226235389709473,15.27044677734375,0
2025-03-09 01:00:00,15.266510963439941,15.291353225708008,15.150347709655762,15.150347709655762,0
2025-03-09 02:00:00,15.14913558959961,15.17628002166748,15.071060180664062,15.07136058807373,0
2025-03-09 03:00:00,15.067572593688965,15.326970100402832,15.038138389587402,15.326970100402832,0
2025-03-09 04:00:00,15.319355964660645,15.328360557556152,15.232047080993652,15.303945541381836,0
2025-03-09 05:00:00,15.302179336547852,15.33467960357666,15.217430114746094,15.217430114746094,0
2025-03-09 06:00:00,15.215006828308105,15.215006828308105,15.126762390136719,15.126971244812012,0
2025-03-09 07:00:00,15.130132675170898,15.224457740783691,15.12718677520752,15.142033576965332,0
2025-03-09 08:00:00,15.142425537109375,15.142425537109375,15.038071632385254,15.038071632385254,0
2025-03-09 09:00:00,15.022915840148926,15.061699867248535,14.962569236755371,14.962569236755371,0
2025-03-09 10:00:00,14.959514617919922,14.971137046813965,14.691970825195312,14.691970825195312,2593408
2025-03-09 11:00:00,14.687472343444824,14.735221862792969,14.659688949584961,14.678009986877441,0
2025-03-09 12:00:00,14.682486534118652,14.688922882080078,14.594974517822266,14.64021110534668,0
2025-03-09 13:00:00,14.648626327514648,14.679935455322266,14.482190132141113,14.482190132141113,2576640
2025-03-09 14:00:00,14.42598819732666,14.481815338134766,14.285595893859863,14.31261920928955,17061984
2025-03-09 15:00:00,14.3345308303833,14.447478294372559,14.301924705505371,14.303303718566895,13745984
2025-03-09 16:00:00,14.304704666137695,14.325496673583984,13.995035171508789,13.995626449584961,21815552
2025-03-09 17:00:00,13.988170623779297,14.023662567138672,13.741107940673828,13.741107940673828,16144864
2025-03-09 18:00:00,13.733105659484863,13.921416282653809,13.689094543457031,13.803810119628906,25735360
2025-03-09 19:00:00,13.799388885498047,13.998663902282715,13.791580200195312,13.995011329650879,6271200
2025-03-09 20:00:00,13.996706008911133,14.084855079650879,13.973396301269531,13.97724723815918,12143840
2025-03-09 21:00:00,13.9765625,13.977651596069336,13.750300407409668,13.750300407409668,11137792
2025-03-09 22:00:00,13.748493194580078,13.795470237731934,13.694461822509766,13.765315055847168,10271968
2025-03-09 23:00:00,13.740680694580078,13.821331977844238,13.660627365112305,13.773541450500488,14349376
2025-03-10 00:00:00,13.793265342712402,14.064692497253418,13.69819450378418,14.023716926574707,30331616
2025-03-10 01:00:00,13.997674942016602,14.084454536437988,13.940964698791504,13.941075325012207,11986176
2025-03-10 02:00:00,13.94143009185791,14.139508247375488,13.911519050598145,14.115811347961426,14539488
2025-03-10 03:00:00,14.119446754455566,14.205890655517578,14.032992362976074,14.172924995422363,6117984
2025-03-10 04:00:00,14.172635078430176,14.306882858276367,14.147970199584961,14.241530418395996,10983264
2025-03-10 05:00:00,14.241961479187012,14.252642631530762,14.113165855407715,14.129148483276367,7038208
2025-03-10 06:00:00,14.125330924987793,14.125330924987793,14.014448165893555,14.052268028259277,5329728
2025-03-10 07:00:00,14.055370330810547,14.147645950317383,14.009136199951172,14.070568084716797,11198208
2025-03-10 08:00:00,14.091606140136719,14.091606140136719,13.851776123046875,13.857440948486328,9927040
2025-03-10 09:00:00,13.856027603149414,14.50658893585205,13.856027603149414,14.103349685668945,50211904
2025-03-10 10:00:00,14.104910850524902,14.167689323425293,14.000710487365723,14.068232536315918,0
2025-03-10 11:00:00,14.083123207092285,14.282736778259277,14.050480842590332,14.282736778259277,7091520
2025-03-10 12:00:00,14.278247833251953,14.32384204864502,14.110605239868164,14.159138679504395,13658880
2025-03-10 13:00:00,14.156976699829102,14.157395362854004,13.72352409362793,13.728001594543457,13159616
2025-03-10 14:00:00,13.729113578796387,13.734314918518066,13.303337097167969,13.316858291625977,17248896
2025-03-10 15:00:00,13.339057922363281,13.618366241455078,13.339057922363281,13.543039321899414,13522496
2025-03-10 16:00:00,13.499881744384766,13.499881744384766,13.226028442382812,13.267040252685547,0
