timestamp,open,high,low,close,volume
2025-03-05 03:00:00,589.41357421875,590.4098510742188,588.6093139648438,588.6093139648438,0
2025-03-05 04:00:00,588.59375,589.7030029296875,586.8250732421875,589.213134765625,0
2025-03-05 05:00:00,589.178955078125,590.5692138671875,589.178955078125,589.90966796875,0
2025-03-05 06:00:00,590.3142700195312,592.091796875,589.924072265625,592.091796875,0
2025-03-05 07:00:00,592.10546875,593.3937377929688,591.4583129882812,592.3507080078125,180992
2025-03-05 08:00:00,593.2306518554688,599.799072265625,593.2306518554688,597.6534423828125,23723136
2025-03-05 09:00:00,597.7023315429688,603.986328125,597.5755004882812,601.3956909179688,7272064
2025-03-05 10:00:00,600.8232421875,604.524169921875,599.3729248046875,602.1043090820312,11768064
2025-03-05 11:00:00,602.145263671875,602.669677734375,598.846923828125,598.846923828125,0
2025-03-05 12:00:00,598.8781127929688,599.2830810546875,596.9696655273438,597.7881469726562,0
2025-03-05 13:00:00,597.8828735351562,598.4779052734375,594.677734375,595.3828125,0
2025-03-05 14:00:00,595.1210327148438,595.1210327148438,590.9017333984375,590.9017333984375,0
2025-03-05 15:00:00,591.0311889648438,593.524658203125,590.1763916015625,591.3839721679688,0
2025-03-05 16:00:00,591.341796875,591.6809692382812,588.5593872070312,591.6809692382812,0
2025-03-05 17:00:00,591.3803100585938,594.3475341796875,591.3803100585938,592.6483764648438,0
2025-03-05 18:00:00,592.9522705078125,594.61474609375,591.4803466796875,594.61474609375,0
2025-03-05 19:00:00,595.1422729492188,596.4840698242188,594.5191040039062,595.3765258789062,0
2025-03-05 20:00:00,595.3040771484375,596.8806762695312,595.2664794921875,596.5064086914062,0
2025-03-05 21:00:00,596.6549682617188,596.984130859375,595.3572387695312,596.984130859375,0
2025-03-05 22:00:00,596.829833984375,597.6991577148438,596.3518676757812,597.6991577148438,0
2025-03-05 23:00:00,597.5075073242188,598.7890014648438,597.1483764648438,597.975830078125,2718080
2025-03-06 00:00:00,597.987548828125,598.9527587890625,597.3810424804688,597.4424438476562,0
2025-03-06 01:00:00,597.4288940429688,604.8026123046875,597.2177734375,601.576904296875,6557952
2025-03-06 02:00:00,601.681884765625,605.0843505859375,601.0914916992188,602.95703125,0
2025-03-06 03:00:00,602.9427490234375,602.9427490234375,601.1585693359375,601.753173828125,0
2025-03-06 04:00:00,601.7304077148438,605.4116821289062,601.7304077148438,605.4116821289062,16443520
2025-03-06 05:00:00,605.418701171875,611.3800048828125,605.418701171875,611.3800048828125,44472704
2025-03-06 06:00:00,611.4454345703125,612.02783203125,604.9223022460938,605.8887939453125,50971392
2025-03-06 07:00:00,605.850341796875,607.2620849609375,604.3784790039062,604.3784790039062,0
2025-03-06 08:00:00,604.3672485351562,605.5625610351562,603.1159057617188,604.1671752929688,0
2025-03-06 09:00:00,604.207275390625,604.207275390625,600.209716796875,600.209716796875,0
2025-03-06 10:00:00,600.2288818359375,604.1666259765625,600.2210693359375,602.6553955078125,8754688
2025-03-06 11:00:00,602.4761352539062,604.4319458007812,602.3231201171875,604.016357421875,0
2025-03-06 12:00:00,604.1132202148438,604.1132202148438,600.8956909179688,600.9575805664062,0
2025-03-06 13:00:00,600.9453125,601.1234741210938,598.6922607421875,598.6922607421875,0
2025-03-06 14:00:00,597.8522338867188,599.47021484375,595.0335083007812,596.7442626953125,0
2025-03-06 15:00:00,596.8169555664062,602.056396484375,596.8169555664062,600.0557250976562,1128704
2025-03-06 16:00:00,600.4718017578125,600.7139892578125,596.1304931640625,596.1304931640625,0
2025-03-06 17:00:00,594.6519775390625,594.6519775390625,589.9822387695312,591.3682861328125,0
2025-03-06 18:00:00,591.6563720703125,593.1005249023438,591.15869140625,592.92578125,3898624
2025-03-06 19:00:00,593.0059814453125,595.3876953125,591.6420288085938,594.7610473632812,14274560
2025-03-06 20:00:00,593.9420166015625,595.7584838867188,593.9420166015625,595.6636352539062,2236928
2025-03-06 21:00:00,595.66943359375,598.1973266601562,595.3870849609375,597.0110473632812,10134784
2025-03-06 22:00:00,596.9530639648438,600.7999877929688,596.9530639648438,599.39453125,16450688
2025-03-06 23:00:00,599.332275390625,599.332275390625,596.6739501953125,596.7236938476562,0
2025-03-07 00:00:00,596.7084350585938,598.22265625,579.443115234375,579.443115234375,49523968
